CustomerID,Segment_Label,Recency,Frequency,Monetary,AvgOrderValue,Tenure,AvgGapDays,Churn_Probability,Churn_Prediction,Risk_Tier,Recommended_Action
15432,Promising,22,2,320.76,160.38,540,518.0,0.616497814655304,1.0,High,Urgent Re-engage: 20% discount coupon + highlight new arrivals
18058,Promising,9,3,774.06,258.02,667,328.5,0.616497814655304,1.0,High,Urgent Re-engage: 20% discount coupon + highlight new arrivals
14473,Lost Customers,73,2,234.34,117.17,281,208.0,0.616399347782135,1.0,High,Last Chance: Final win-back email + maximum discount
17201,At Risk,53,4,1242.04,310.51,667,204.0,0.6163779497146606,1.0,High,Recovery: Time-limited 30% win-back discount + feedback survey
13899,Promising,15,2,388.52,194.26,274,258.0,0.6147207021713257,1.0,High,Urgent Re-engage: 20% discount coupon + highlight new arrivals
17603,At Risk,77,4,1793.48,448.37,729,216.66666666666666,0.6144965291023254,1.0,High,Recovery: Time-limited 30% win-back discount + feedback survey
12659,Promising,29,1,91.68,91.68,29,,0.6121126413345337,1.0,High,Urgent Re-engage: 20% discount coupon + highlight new arrivals
14819,Promising,63,4,470.15999999999997,117.53999999999999,717,217.33333333333334,0.6121070981025696,1.0,High,Urgent Re-engage: 20% discount coupon + highlight new arrivals
12756,Lost Customers,86,1,112.08,112.08,86,,0.6114290952682495,1.0,High,Last Chance: Final win-back email + maximum discount
16959,Lost Customers,86,1,117.35000000000001,117.35000000000001,86,,0.6114290952682495,1.0,High,Last Chance: Final win-back email + maximum discount
14792,Lost Customers,63,1,6.2,6.2,63,,0.6113699078559875,1.0,High,Last Chance: Final win-back email + maximum discount
16878,Lost Customers,83,1,13.3,13.3,83,,0.6113699078559875,1.0,High,Last Chance: Final win-back email + maximum discount
17783,Promising,71,3,379.90999999999997,126.63666666666666,512,219.5,0.6111670732498169,1.0,High,Urgent Re-engage: 20% discount coupon + highlight new arrivals
17383,Promising,3,2,309.99,154.995,452,449.0,0.6108495593070984,1.0,High,Urgent Re-engage: 20% discount coupon + highlight new arrivals
15423,Promising,37,3,266.89,88.96333333333332,620,291.0,0.6106268763542175,1.0,High,Urgent Re-engage: 20% discount coupon + highlight new arrivals
13283,Promising,59,4,373.36,93.34,639,192.66666666666666,0.6100379228591919,1.0,High,Urgent Re-engage: 20% discount coupon + highlight new arrivals
17344,Promising,45,2,468.11,234.055,728,682.0,0.6100137829780579,1.0,High,Urgent Re-engage: 20% discount coupon + highlight new arrivals
13938,Lost Customers,34,1,71.66,71.66,34,,0.6097190380096436,1.0,High,Last Chance: Final win-back email + maximum discount
18053,Promising,70,3,571.0699999999999,190.35666666666665,527,227.5,0.6095870733261108,1.0,High,Urgent Re-engage: 20% discount coupon + highlight new arrivals
18209,Promising,28,1,139.10000000000002,139.10000000000002,28,,0.608744740486145,1.0,High,Urgent Re-engage: 20% discount coupon + highlight new arrivals
15463,Promising,28,1,126.14,126.14,28,,0.608744740486145,1.0,High,Urgent Re-engage: 20% discount coupon + highlight new arrivals
13522,Promising,29,1,125.80000000000001,125.80000000000001,29,,0.608744740486145,1.0,High,Urgent Re-engage: 20% discount coupon + highlight new arrivals
14582,Lost Customers,40,1,114.11,114.11,40,,0.6086515188217163,1.0,High,Last Chance: Final win-back email + maximum discount
14974,Lost Customers,36,1,114.39,114.39,36,,0.6086515188217163,1.0,High,Last Chance: Final win-back email + maximum discount
18105,Lost Customers,37,1,113.48000000000002,113.48000000000002,37,,0.6086515188217163,1.0,High,Last Chance: Final win-back email + maximum discount
13182,Lost Customers,44,1,121.18,121.18,44,,0.6086515188217163,1.0,High,Last Chance: Final win-back email + maximum discount
14345,Lost Customers,38,1,108.98,108.98,38,,0.6086515188217163,1.0,High,Last Chance: Final win-back email + maximum discount
13992,Promising,29,3,219.5,73.16666666666667,462,215.5,0.6081982851028442,1.0,High,Urgent Re-engage: 20% discount coupon + highlight new arrivals
14799,Promising,50,2,338.15,169.075,737,686.0,0.608125627040863,1.0,High,Urgent Re-engage: 20% discount coupon + highlight new arrivals
15678,At Risk,52,3,1893.89,631.2966666666667,522,234.5,0.608053982257843,1.0,High,Recovery: Time-limited 30% win-back discount + feedback survey
15247,At Risk,121,3,976.06,325.3533333333333,536,207.0,0.6079477071762085,1.0,High,Recovery: Time-limited 30% win-back discount + feedback survey
16830,Promising,38,4,1207.5,301.875,726,228.66666666666666,0.6077477335929871,1.0,High,Urgent Re-engage: 20% discount coupon + highlight new arrivals
16574,At Risk,70,3,1301.78,433.9266666666667,658,293.0,0.6074576377868652,1.0,High,Recovery: Time-limited 30% win-back discount + feedback survey
16363,Lost Customers,52,1,109.36000000000001,109.36000000000001,52,,0.60676109790802,1.0,High,Last Chance: Final win-back email + maximum discount
15853,Lost Customers,51,1,110.8,110.8,51,,0.60676109790802,1.0,High,Last Chance: Final win-back email + maximum discount
15610,Lost Customers,51,1,112.46000000000001,112.46000000000001,51,,0.60676109790802,1.0,High,Last Chance: Final win-back email + maximum discount
15198,At Risk,91,5,571.35,114.27000000000001,689,148.75,0.6066240072250366,1.0,High,Recovery: Time-limited 30% win-back discount + feedback survey
15803,At Risk,50,4,1929.66,482.415,675,208.0,0.6065965294837952,1.0,High,Recovery: Time-limited 30% win-back discount + feedback survey
17376,Promising,70,4,453.64,113.41,522,150.0,0.6065356135368347,1.0,High,Urgent Re-engage: 20% discount coupon + highlight new arrivals
16895,At Risk,64,5,1121.42,224.28400000000002,665,149.75,0.6065356135368347,1.0,High,Recovery: Time-limited 30% win-back discount + feedback survey
13980,At Risk,59,5,799.92,159.98399999999998,655,148.5,0.6065356135368347,1.0,High,Recovery: Time-limited 30% win-back discount + feedback survey
18018,Lost Customers,107,4,297.99,74.4975,420,103.66666666666667,0.6056140065193176,1.0,High,Last Chance: Final win-back email + maximum discount
13067,Promising,81,3,508.51,169.50333333333333,445,181.5,0.605241060256958,1.0,High,Urgent Re-engage: 20% discount coupon + highlight new arrivals
15348,Lost Customers,71,1,158.04,158.04,71,,0.6050295829772949,1.0,High,Last Chance: Final win-back email + maximum discount
16213,Lost Customers,78,1,159.0,159.0,78,,0.6050295829772949,1.0,High,Last Chance: Final win-back email + maximum discount
15639,At Risk,133,3,1065.08,355.02666666666664,604,235.0,0.6048582196235657,1.0,High,Recovery: Time-limited 30% win-back discount + feedback survey
12703,At Risk,70,4,1006.53,251.6325,684,204.0,0.6045981049537659,1.0,High,Recovery: Time-limited 30% win-back discount + feedback survey
17181,Promising,56,3,309.85,103.28333333333335,595,269.0,0.6045066714286804,1.0,High,Urgent Re-engage: 20% discount coupon + highlight new arrivals
13778,At Risk,102,4,1124.49,281.1225,564,153.66666666666666,0.6035956144332886,1.0,High,Recovery: Time-limited 30% win-back discount + feedback survey
14087,Promising,2,3,846.22,282.0733333333333,734,366.0,0.6032010912895203,1.0,High,Urgent Re-engage: 20% discount coupon + highlight new arrivals
18200,Lost Customers,105,1,163.8,163.8,105,,0.6028875112533569,1.0,High,Last Chance: Final win-back email + maximum discount
15244,Promising,64,3,912.0799999999999,304.02666666666664,665,300.0,0.6028187870979309,1.0,High,Urgent Re-engage: 20% discount coupon + highlight new arrivals
17986,Lost Customers,55,1,20.8,20.8,55,,0.6025055646896362,1.0,High,Last Chance: Final win-back email + maximum discount
17901,Promising,28,3,260.08,86.69333333333333,521,246.0,0.6024781465530396,1.0,High,Urgent Re-engage: 20% discount coupon + highlight new arrivals
16953,Lost Customers,29,1,20.8,20.8,29,,0.6023080348968506,1.0,High,Last Chance: Final win-back email + maximum discount
17301,Promising,20,2,330.43,165.215,623,603.0,0.6022194027900696,1.0,High,Urgent Re-engage: 20% discount coupon + highlight new arrivals
17836,Lost Customers,46,1,110.21000000000001,110.21000000000001,46,,0.6021268963813782,1.0,High,Last Chance: Final win-back email + maximum discount
13514,At Risk,73,4,815.9000000000001,203.97500000000002,681,202.33333333333334,0.6015252470970154,1.0,High,Recovery: Time-limited 30% win-back discount + feedback survey
17786,Lost Customers,84,2,278.74,139.37,316,231.0,0.6014995574951172,1.0,High,Last Chance: Final win-back email + maximum discount
15263,Lost Customers,106,1,156.51,156.51,106,,0.6006208062171936,1.0,High,Last Chance: Final win-back email + maximum discount
14406,Lost Customers,118,1,156.75,156.75,118,,0.6006208062171936,1.0,High,Last Chance: Final win-back email + maximum discount
15438,Lost Customers,130,1,156.57999999999998,156.57999999999998,130,,0.6006208062171936,1.0,High,Last Chance: Final win-back email + maximum discount
14174,Promising,32,1,134.46,134.46,32,,0.6003561615943909,1.0,High,Urgent Re-engage: 20% discount coupon + highlight new arrivals
16789,Promising,7,1,80.80000000000001,80.80000000000001,7,,0.6002914309501648,1.0,High,Urgent Re-engage: 20% discount coupon + highlight new arrivals
17538,Promising,25,1,98.42,98.42,25,,0.6002914309501648,1.0,High,Urgent Re-engage: 20% discount coupon + highlight new arrivals
16597,Promising,3,1,90.04,90.04,3,,0.6002914309501648,1.0,High,Urgent Re-engage: 20% discount coupon + highlight new arrivals
13160,Promising,21,1,91.8,91.8,21,,0.6002914309501648,1.0,High,Urgent Re-engage: 20% discount coupon + highlight new arrivals
18249,Promising,16,1,95.34,95.34,16,,0.6002914309501648,1.0,High,Urgent Re-engage: 20% discount coupon + highlight new arrivals
12984,Promising,18,1,97.5,97.5,18,,0.6002914309501648,1.0,High,Urgent Re-engage: 20% discount coupon + highlight new arrivals
16018,Promising,38,4,698.13,174.5325,731,230.66666666666666,0.6002010703086853,1.0,High,Urgent Re-engage: 20% discount coupon + highlight new arrivals
16952,At Risk,108,5,798.78,159.756,727,154.5,0.6001980304718018,1.0,High,Recovery: Time-limited 30% win-back discount + feedback survey
12425,At Risk,77,2,1741.41,870.705,447,370.0,0.5996490716934204,1.0,High,Recovery: Time-limited 30% win-back discount + feedback survey
17169,Promising,57,3,1156.73,385.57666666666665,577,260.0,0.5996490716934204,1.0,High,Urgent Re-engage: 20% discount coupon + highlight new arrivals
13375,At Risk,88,2,1792.23,896.115,444,356.0,0.5996490716934204,1.0,High,Recovery: Time-limited 30% win-back discount + feedback survey
17025,At Risk,60,5,1349.67,269.934,640,145.0,0.5988579988479614,1.0,High,Recovery: Time-limited 30% win-back discount + feedback survey
16248,Lost Customers,61,1,152.94,152.94,61,,0.5981120467185974,1.0,High,Last Chance: Final win-back email + maximum discount
12602,Lost Customers,58,1,153.12,153.12,58,,0.5981120467185974,1.0,High,Last Chance: Final win-back email + maximum discount
15017,Promising,33,1,125.58,125.58,33,,0.5978121757507324,1.0,High,Urgent Re-engage: 20% discount coupon + highlight new arrivals
17534,At Risk,53,5,1668.83,333.76599999999996,651,149.25,0.5977491736412048,1.0,High,Recovery: Time-limited 30% win-back discount + feedback survey
13307,Lost Customers,119,3,273.34000000000003,91.11333333333334,591,235.5,0.5973634719848633,1.0,High,Last Chance: Final win-back email + maximum discount
14753,Promising,86,2,869.51,434.755,460,373.0,0.5968014597892761,1.0,High,Urgent Re-engage: 20% discount coupon + highlight new arrivals
17958,At Risk,116,2,973.88,486.94,727,611.0,0.5968014597892761,1.0,High,Recovery: Time-limited 30% win-back discount + feedback survey
17480,Promising,77,2,902.03,451.015,444,366.0,0.5968014597892761,1.0,High,Urgent Re-engage: 20% discount coupon + highlight new arrivals
15184,Promising,28,4,689.95,172.4875,723,231.0,0.5967288613319397,1.0,High,Urgent Re-engage: 20% discount coupon + highlight new arrivals
15458,Promising,24,2,370.44,185.22,401,376.0,0.596663236618042,1.0,High,Urgent Re-engage: 20% discount coupon + highlight new arrivals
15211,Promising,59,2,894.4100000000001,447.20500000000004,364,304.0,0.5966328978538513,1.0,High,Urgent Re-engage: 20% discount coupon + highlight new arrivals
14894,At Risk,84,3,1492.81,497.6033333333333,737,325.5,0.5966303944587708,1.0,High,Recovery: Time-limited 30% win-back discount + feedback survey
16141,Promising,87,2,955.94,477.97,416,328.0,0.5965571999549866,1.0,High,Urgent Re-engage: 20% discount coupon + highlight new arrivals
16988,Promising,4,2,382.67,191.335,379,374.0,0.5962732434272766,1.0,High,Urgent Re-engage: 20% discount coupon + highlight new arrivals
13598,Promising,46,5,789.59,157.918,651,151.0,0.5955976247787476,1.0,High,Urgent Re-engage: 20% discount coupon + highlight new arrivals
17359,Promising,10,2,284.46,142.23,647,636.0,0.5952858924865723,1.0,High,Urgent Re-engage: 20% discount coupon + highlight new arrivals
12445,Promising,21,2,434.98,217.49,420,398.0,0.5952858924865723,1.0,High,Urgent Re-engage: 20% discount coupon + highlight new arrivals
14581,Promising,16,2,433.79999999999995,216.89999999999998,543,527.0,0.5952858924865723,1.0,High,Urgent Re-engage: 20% discount coupon + highlight new arrivals
12531,Promising,14,2,1933.2,966.6,685,671.0,0.5952858924865723,1.0,High,Urgent Re-engage: 20% discount coupon + highlight new arrivals
14594,Promising,6,2,379.83,189.915,372,365.0,0.5952858924865723,1.0,High,Urgent Re-engage: 20% discount coupon + highlight new arrivals
14073,Promising,31,1,151.04,151.04,31,,0.5951904058456421,1.0,High,Urgent Re-engage: 20% discount coupon + highlight new arrivals
16414,Promising,21,5,559.71,111.94200000000001,694,168.0,0.5946643948554993,1.0,High,Urgent Re-engage: 20% discount coupon + highlight new arrivals
17382,At Risk,64,8,902.28,112.785,569,71.71428571428571,0.5944738984107971,1.0,High,Recovery: Time-limited 30% win-back discount + feedback survey
17297,Promising,16,1,131.78,131.78,16,,0.5936691761016846,1.0,High,Urgent Re-engage: 20% discount coupon + highlight new arrivals
13638,Promising,15,1,122.64,122.64,15,,0.5936691761016846,1.0,High,Urgent Re-engage: 20% discount coupon + highlight new arrivals
15419,Promising,24,1,135.86,135.86,24,,0.5936691761016846,1.0,High,Urgent Re-engage: 20% discount coupon + highlight new arrivals
14349,Promising,9,1,133.5,133.5,9,,0.5936691761016846,1.0,High,Urgent Re-engage: 20% discount coupon + highlight new arrivals
13428,Promising,9,3,499.98,166.66,513,252.0,0.5936487317085266,1.0,High,Urgent Re-engage: 20% discount coupon + highlight new arrivals
14968,Promising,29,2,504.99,252.495,457,428.0,0.5934664607048035,1.0,High,Urgent Re-engage: 20% discount coupon + highlight new arrivals
14055,At Risk,105,3,1520.96,506.9866666666667,722,308.0,0.5933711528778076,1.0,High,Recovery: Time-limited 30% win-back discount + feedback survey
17680,Promising,23,3,497.45000000000005,165.8166666666667,510,243.0,0.592830240726471,1.0,High,Urgent Re-engage: 20% discount coupon + highlight new arrivals
13651,Promising,34,3,226.85000000000002,75.61666666666667,381,173.0,0.5919386148452759,1.0,High,Urgent Re-engage: 20% discount coupon + highlight new arrivals
16406,Promising,18,3,552.68,184.22666666666666,653,317.5,0.5912005305290222,1.0,High,Urgent Re-engage: 20% discount coupon + highlight new arrivals
16454,Lost Customers,44,4,30.950000000000003,7.737500000000001,610,188.33333333333334,0.590595543384552,1.0,High,Last Chance: Final win-back email + maximum discount
16784,Promising,19,5,896.53,179.30599999999998,620,150.0,0.5904523730278015,1.0,High,Urgent Re-engage: 20% discount coupon + highlight new arrivals
15776,Lost Customers,132,1,241.62,241.62,132,,0.5901312232017517,1.0,High,Last Chance: Final win-back email + maximum discount
15866,Lost Customers,100,1,230.53,230.53,100,,0.5901312232017517,1.0,High,Last Chance: Final win-back email + maximum discount
14523,Lost Customers,107,1,241.09,241.09,107,,0.5901312232017517,1.0,High,Last Chance: Final win-back email + maximum discount
16302,Lost Customers,126,1,233.22,233.22,126,,0.5901312232017517,1.0,High,Last Chance: Final win-back email + maximum discount
15118,Lost Customers,133,1,244.8,244.8,133,,0.5901312232017517,1.0,High,Last Chance: Final win-back email + maximum discount
17791,Promising,29,1,106.1,106.1,29,,0.5900856256484985,1.0,High,Urgent Re-engage: 20% discount coupon + highlight new arrivals
16516,Promising,29,1,101.69999999999999,101.69999999999999,29,,0.5900856256484985,1.0,High,Urgent Re-engage: 20% discount coupon + highlight new arrivals
12781,Promising,63,2,826.74,413.37,284,221.0,0.5898334383964539,1.0,High,Urgent Re-engage: 20% discount coupon + highlight new arrivals
13255,Promising,8,3,678.76,226.25333333333333,511,251.0,0.5898308157920837,1.0,High,Urgent Re-engage: 20% discount coupon + highlight new arrivals
12812,Promising,44,1,229.64000000000001,229.64000000000001,44,,0.5894957184791565,1.0,High,Urgent Re-engage: 20% discount coupon + highlight new arrivals
17684,Promising,43,1,239.41,239.41,43,,0.5894957184791565,1.0,High,Urgent Re-engage: 20% discount coupon + highlight new arrivals
14357,Promising,42,1,225.77,225.77,42,,0.5894957184791565,1.0,High,Urgent Re-engage: 20% discount coupon + highlight new arrivals
16026,Promising,42,1,236.09,236.09,42,,0.5894957184791565,1.0,High,Urgent Re-engage: 20% discount coupon + highlight new arrivals
15435,Promising,21,1,149.29,149.29,21,,0.5884762406349182,1.0,High,Urgent Re-engage: 20% discount coupon + highlight new arrivals
12587,Promising,7,1,144.0,144.0,7,,0.5884762406349182,1.0,High,Urgent Re-engage: 20% discount coupon + highlight new arrivals
12718,Lost Customers,70,1,238.25,238.25,70,,0.587601900100708,1.0,High,Last Chance: Final win-back email + maximum discount
17347,Lost Customers,85,1,228.96,228.96,85,,0.587601900100708,1.0,High,Last Chance: Final win-back email + maximum discount
13886,Lost Customers,70,1,243.56,243.56,70,,0.587601900100708,1.0,High,Last Chance: Final win-back email + maximum discount
16215,Lost Customers,80,1,242.35,242.35,80,,0.587601900100708,1.0,High,Last Chance: Final win-back email + maximum discount
13348,Lost Customers,63,1,233.76000000000002,233.76000000000002,63,,0.587601900100708,1.0,High,Last Chance: Final win-back email + maximum discount
17331,Lost Customers,123,1,175.2,175.2,123,,0.5874031186103821,1.0,High,Last Chance: Final win-back email + maximum discount
18099,Lost Customers,126,1,168.31,168.31,126,,0.5874031186103821,1.0,High,Last Chance: Final win-back email + maximum discount
16411,Promising,18,4,778.69,194.6725,427,135.66666666666666,0.5871535539627075,1.0,High,Urgent Re-engage: 20% discount coupon + highlight new arrivals
14218,Lost Customers,42,1,169.48000000000002,169.48000000000002,42,,0.5867663025856018,1.0,High,Last Chance: Final win-back email + maximum discount
15322,At Risk,85,2,1390.86,695.43,475,390.0,0.5867293477058411,1.0,High,Recovery: Time-limited 30% win-back discount + feedback survey
15091,At Risk,67,3,1046.6100000000001,348.87000000000006,674,303.5,0.5866357088088989,1.0,High,Recovery: Time-limited 30% win-back discount + feedback survey
13109,Promising,59,3,1134.03,378.01,550,245.5,0.5863404273986816,1.0,High,Urgent Re-engage: 20% discount coupon + highlight new arrivals
13194,Lost Customers,135,2,472.78,236.39,421,285.0,0.5863195061683655,1.0,High,Last Chance: Final win-back email + maximum discount
15740,Lost Customers,48,1,154.88,154.88,48,,0.5858664512634277,1.0,High,Last Chance: Final win-back email + maximum discount
17832,Lost Customers,49,1,155.37,155.37,49,,0.5858664512634277,1.0,High,Last Chance: Final win-back email + maximum discount
14494,Promising,25,3,401.46000000000004,133.82000000000002,730,352.0,0.5857821702957153,1.0,High,Urgent Re-engage: 20% discount coupon + highlight new arrivals
14661,Promising,26,1,107.95,107.95,26,,0.5856977701187134,1.0,High,Urgent Re-engage: 20% discount coupon + highlight new arrivals
13170,Promising,26,1,116.00999999999999,116.00999999999999,26,,0.5856977701187134,1.0,High,Urgent Re-engage: 20% discount coupon + highlight new arrivals
14039,Promising,32,2,267.28,133.64,575,542.0,0.5849735736846924,1.0,High,Urgent Re-engage: 20% discount coupon + highlight new arrivals
16594,Lost Customers,74,1,181.09,181.09,74,,0.5848687291145325,1.0,High,Last Chance: Final win-back email + maximum discount
18088,Lost Customers,60,1,167.67000000000002,167.67000000000002,60,,0.5848687291145325,1.0,High,Last Chance: Final win-back email + maximum discount
14518,Lost Customers,63,1,174.37,174.37,63,,0.5848687291145325,1.0,High,Last Chance: Final win-back email + maximum discount
13690,Lost Customers,58,1,172.25,172.25,58,,0.5848687291145325,1.0,High,Last Chance: Final win-back email + maximum discount
17771,Promising,56,4,387.40999999999997,96.85249999999999,588,177.0,0.5848227143287659,1.0,High,Urgent Re-engage: 20% discount coupon + highlight new arrivals
16780,At Risk,99,3,605.55,201.85,406,152.5,0.5848154425621033,1.0,High,Recovery: Time-limited 30% win-back discount + feedback survey
17189,At Risk,105,5,957.63,191.526,737,157.5,0.5848154425621033,1.0,High,Recovery: Time-limited 30% win-back discount + feedback survey
12688,At Risk,113,1,4873.81,4873.81,113,,0.5847996473312378,1.0,High,Recovery: Time-limited 30% win-back discount + feedback survey
13666,Promising,59,5,127.9,25.580000000000002,735,168.5,0.5846748352050781,1.0,High,Urgent Re-engage: 20% discount coupon + highlight new arrivals
18043,Promising,24,3,559.51,186.50333333333333,366,171.0,0.5846575498580933,1.0,High,Urgent Re-engage: 20% discount coupon + highlight new arrivals
12641,Lost Customers,114,1,185.9,185.9,114,,0.5844224095344543,1.0,High,Last Chance: Final win-back email + maximum discount
16793,Lost Customers,56,1,243.84,243.84,56,,0.5844083428382874,1.0,High,Last Chance: Final win-back email + maximum discount
18277,At Risk,57,5,1180.05,236.01,494,108.75,0.5838740468025208,1.0,High,Recovery: Time-limited 30% win-back discount + feedback survey
18045,Lost Customers,44,1,189.4,189.4,44,,0.5837843418121338,1.0,High,Last Chance: Final win-back email + maximum discount
17805,Promising,73,2,927.03,463.515,609,536.0,0.5836517214775085,1.0,High,Urgent Re-engage: 20% discount coupon + highlight new arrivals
13689,Promising,62,2,1259.5,629.75,444,381.0,0.5834815502166748,1.0,High,Urgent Re-engage: 20% discount coupon + highlight new arrivals
15988,Promising,18,3,770.09,256.69666666666666,656,318.5,0.5832194685935974,1.0,High,Urgent Re-engage: 20% discount coupon + highlight new arrivals
17384,Promising,18,3,507.54999999999995,169.1833333333333,466,223.5,0.5830477476119995,1.0,High,Urgent Re-engage: 20% discount coupon + highlight new arrivals
16366,Promising,18,4,1548.13,387.0325,723,234.66666666666666,0.5830477476119995,1.0,High,Urgent Re-engage: 20% discount coupon + highlight new arrivals
17430,Promising,32,4,622.5699999999999,155.64249999999998,479,148.33333333333334,0.5829117298126221,1.0,High,Urgent Re-engage: 20% discount coupon + highlight new arrivals
15286,Lost Customers,49,1,240.55,240.55,49,,0.5828706622123718,1.0,High,Last Chance: Final win-back email + maximum discount
14861,At Risk,51,10,1380.73,138.073,731,75.11111111111111,0.5828241109848022,1.0,High,Recovery: Time-limited 30% win-back discount + feedback survey
14687,At Risk,106,3,1402.06,467.3533333333333,551,222.0,0.5826585292816162,1.0,High,Recovery: Time-limited 30% win-back discount + feedback survey
16519,Promising,24,4,452.56,113.14,647,207.33333333333334,0.5825903415679932,1.0,High,Urgent Re-engage: 20% discount coupon + highlight new arrivals
13814,At Risk,91,3,2257.3199999999997,752.4399999999999,526,216.5,0.5822048783302307,1.0,High,Recovery: Time-limited 30% win-back discount + feedback survey
14089,Lost Customers,56,1,161.0,161.0,56,,0.582169234752655,1.0,High,Last Chance: Final win-back email + maximum discount
13639,At Risk,73,2,1346.27,673.135,436,362.0,0.5820940136909485,1.0,High,Recovery: Time-limited 30% win-back discount + feedback survey
17279,Lost Customers,57,1,187.82999999999998,187.82999999999998,57,,0.5818828344345093,1.0,High,Last Chance: Final win-back email + maximum discount
15335,Lost Customers,53,1,173.97,173.97,53,,0.5816690921783447,1.0,High,Last Chance: Final win-back email + maximum discount
17219,Promising,31,2,259.13,129.565,416,384.0,0.581534206867218,1.0,High,Urgent Re-engage: 20% discount coupon + highlight new arrivals
17999,Promising,36,3,540.56,180.18666666666664,377,170.5,0.5814902782440186,1.0,High,Urgent Re-engage: 20% discount coupon + highlight new arrivals
14485,Promising,38,1,165.75,165.75,38,,0.5811315774917603,1.0,High,Urgent Re-engage: 20% discount coupon + highlight new arrivals
13411,Lost Customers,106,1,213.55,213.55,106,,0.5810954570770264,1.0,High,Last Chance: Final win-back email + maximum discount
13099,Lost Customers,98,1,207.36,207.36,98,,0.5810954570770264,1.0,High,Last Chance: Final win-back email + maximum discount
15307,Lost Customers,95,1,205.3,205.3,95,,0.5810954570770264,1.0,High,Last Chance: Final win-back email + maximum discount
13621,Lost Customers,116,1,213.85,213.85,116,,0.5810954570770264,1.0,High,Last Chance: Final win-back email + maximum discount
14295,At Risk,39,5,2362.91,472.582,731,172.25,0.5809381604194641,1.0,High,Recovery: Time-limited 30% win-back discount + feedback survey
15096,Promising,42,1,219.39000000000001,219.39000000000001,42,,0.5804558992385864,1.0,High,Urgent Re-engage: 20% discount coupon + highlight new arrivals
13169,Promising,63,3,840.0799999999999,280.02666666666664,561,248.5,0.5799999833106995,1.0,High,Urgent Re-engage: 20% discount coupon + highlight new arrivals
13023,At Risk,63,3,1449.03,483.01,528,231.5,0.5799999833106995,1.0,High,Recovery: Time-limited 30% win-back discount + feedback survey
17038,Promising,29,2,743.17,371.585,414,384.0,0.5798308849334717,1.0,High,Urgent Re-engage: 20% discount coupon + highlight new arrivals
12475,Promising,53,2,1149.6399999999999,574.8199999999999,409,356.0,0.5797392129898071,1.0,High,Urgent Re-engage: 20% discount coupon + highlight new arrivals
16666,Promising,18,2,225.94,112.97,620,601.0,0.5796908140182495,1.0,High,Urgent Re-engage: 20% discount coupon + highlight new arrivals
18174,Promising,6,2,162.5,81.25,603,596.0,0.5796908140182495,1.0,High,Urgent Re-engage: 20% discount coupon + highlight new arrivals
17274,Promising,34,2,577.38,288.69,395,360.0,0.5796892046928406,1.0,High,Urgent Re-engage: 20% discount coupon + highlight new arrivals
16595,At Risk,60,5,1810.1799999999998,362.03599999999994,691,157.0,0.579467236995697,1.0,High,Recovery: Time-limited 30% win-back discount + feedback survey
14538,At Risk,64,5,1370.8400000000001,274.168,682,154.0,0.579467236995697,1.0,High,Recovery: Time-limited 30% win-back discount + feedback survey
17489,Promising,58,2,376.64,188.32,212,153.0,0.579467236995697,1.0,High,Urgent Re-engage: 20% discount coupon + highlight new arrivals
14128,Promising,60,3,924.21,308.07,550,245.0,0.5791479349136353,1.0,High,Urgent Re-engage: 20% discount coupon + highlight new arrivals
16017,At Risk,46,5,1553.83,310.76599999999996,703,163.5,0.5787269473075867,1.0,High,Recovery: Time-limited 30% win-back discount + feedback survey
15847,Promising,37,5,822.57,164.514,641,150.25,0.5786153674125671,1.0,High,Urgent Re-engage: 20% discount coupon + highlight new arrivals
13419,Lost Customers,63,1,221.06,221.06,63,,0.5785501003265381,1.0,High,Last Chance: Final win-back email + maximum discount
16591,Lost Customers,68,1,213.5,213.5,68,,0.5785501003265381,1.0,High,Last Chance: Final win-back email + maximum discount
15175,Lost Customers,71,1,224.14,224.14,71,,0.5785501003265381,1.0,High,Last Chance: Final win-back email + maximum discount
18126,Lost Customers,60,1,206.83,206.83,60,,0.5785501003265381,1.0,High,Last Chance: Final win-back email + maximum discount
16179,Lost Customers,60,1,215.83,215.83,60,,0.5785501003265381,1.0,High,Last Chance: Final win-back email + maximum discount
16753,Lost Customers,57,1,223.92000000000002,223.92000000000002,57,,0.5785501003265381,1.0,High,Last Chance: Final win-back email + maximum discount
15593,Lost Customers,70,1,199.8,199.8,70,,0.5785501003265381,1.0,High,Last Chance: Final win-back email + maximum discount
18169,Lost Customers,60,1,202.65,202.65,60,,0.5785501003265381,1.0,High,Last Chance: Final win-back email + maximum discount
12995,Lost Customers,84,1,211.32,211.32,84,,0.5785501003265381,1.0,High,Last Chance: Final win-back email + maximum discount
12581,Promising,39,1,197.71,197.71,39,,0.5782080888748169,1.0,High,Urgent Re-engage: 20% discount coupon + highlight new arrivals
17166,Promising,38,2,206.34,103.17,203,165.0,0.5781566500663757,1.0,High,Urgent Re-engage: 20% discount coupon + highlight new arrivals
15018,Promising,38,3,496.21000000000004,165.40333333333334,367,164.0,0.5781183242797852,1.0,High,Urgent Re-engage: 20% discount coupon + highlight new arrivals
13188,Promising,10,1,114.6,114.6,10,,0.5780557990074158,1.0,High,Urgent Re-engage: 20% discount coupon + highlight new arrivals
