CustomerID,Segment_Label,Recency,Frequency,Monetary,AvgOrderValue,Tenure,AvgGapDays,Churn_Probability,Churn_Prediction,Risk_Tier,Recommended_Action,RFM_Cluster_Label
16387,At Risk,322,5,918.55,183.70999999999998,638,78.75,,,Lapsed,[Lapsed] Recovery: Time-limited 30% win-back discount + feedback survey,At Risk
15542,At Risk,511,3,918.45,306.15000000000003,737,112.5,,,Lapsed,[Lapsed] Recovery: Time-limited 30% win-back discount + feedback survey,At Risk
12368,Lost Customers,627,1,917.7,917.7,627,,,,Lapsed,[Lapsed] Last Chance: Final win-back email + maximum discount,Lost Customers
14061,At Risk,506,3,917.4300000000001,305.81,737,114.5,,,Lapsed,[Lapsed] Recovery: Time-limited 30% win-back discount + feedback survey,At Risk
14423,At Risk,217,3,916.61,305.5366666666667,694,237.5,,,Lapsed,[Lapsed] Recovery: Time-limited 30% win-back discount + feedback survey,At Risk
14549,At Risk,310,4,916.5500000000001,229.13750000000002,736,141.33333333333334,,,Lapsed,[Lapsed] Recovery: Time-limited 30% win-back discount + feedback survey,At Risk
14839,At Risk,417,3,915.28,305.0933333333333,703,142.5,,,Lapsed,[Lapsed] Recovery: Time-limited 30% win-back discount + feedback survey,At Risk
16216,Lost Customers,266,1,914.9300000000001,914.9300000000001,266,,,,Lapsed,[Lapsed] Last Chance: Final win-back email + maximum discount,Lost Customers
17062,At Risk,313,6,913.7900000000001,152.29833333333335,439,24.6,,,Lapsed,[Lapsed] Recovery: Time-limited 30% win-back discount + feedback survey,At Risk
16138,At Risk,378,3,910.3500000000001,303.45000000000005,590,106.0,,,Lapsed,[Lapsed] Recovery: Time-limited 30% win-back discount + feedback survey,At Risk
14969,Lost Customers,703,1,906.23,906.23,703,,,,Lapsed,[Lapsed] Last Chance: Final win-back email + maximum discount,Lost Customers
17746,At Risk,239,4,904.1800000000001,226.04500000000002,609,123.33333333333333,,,Lapsed,[Lapsed] Recovery: Time-limited 30% win-back discount + feedback survey,At Risk
17176,At Risk,201,3,902.3199999999999,300.7733333333333,676,237.5,,,Lapsed,[Lapsed] Recovery: Time-limited 30% win-back discount + feedback survey,At Risk
17226,At Risk,308,3,900.12,300.04,664,178.0,,,Lapsed,[Lapsed] Recovery: Time-limited 30% win-back discount + feedback survey,At Risk
12945,Lost Customers,287,2,900.11,450.055,655,367.0,,,Lapsed,[Lapsed] Last Chance: Final win-back email + maximum discount,Lost Customers
16834,Lost Customers,227,2,898.96,449.48,673,446.0,,,Lapsed,[Lapsed] Last Chance: Final win-back email + maximum discount,Lost Customers
15710,Lost Customers,416,1,898.87,898.87,416,,,,Lapsed,[Lapsed] Last Chance: Final win-back email + maximum discount,Lost Customers
14437,At Risk,365,5,895.84,179.168,583,54.0,,,Lapsed,[Lapsed] Recovery: Time-limited 30% win-back discount + feedback survey,At Risk
13996,Lost Customers,385,2,895.76,447.88,398,13.0,,,Lapsed,[Lapsed] Last Chance: Final win-back email + maximum discount,Lost Customers
14065,At Risk,388,3,891.02,297.00666666666666,431,21.0,,,Lapsed,[Lapsed] Recovery: Time-limited 30% win-back discount + feedback survey,At Risk
15824,Lost Customers,452,2,890.94,445.47,531,78.0,,,Lapsed,[Lapsed] Last Chance: Final win-back email + maximum discount,Lost Customers
16228,At Risk,384,3,890.8100000000001,296.93666666666667,399,7.0,,,Lapsed,[Lapsed] Recovery: Time-limited 30% win-back discount + feedback survey,At Risk
17708,At Risk,187,4,887.9300000000001,221.98250000000002,423,78.33333333333333,,,Lapsed,[Lapsed] Recovery: Time-limited 30% win-back discount + feedback survey,At Risk
14686,At Risk,413,5,885.8299999999999,177.166,658,61.0,,,Lapsed,[Lapsed] Recovery: Time-limited 30% win-back discount + feedback survey,At Risk
12793,At Risk,334,3,885.53,295.1766666666667,400,33.0,,,Lapsed,[Lapsed] Recovery: Time-limited 30% win-back discount + feedback survey,At Risk
17704,At Risk,168,2,885.19,442.595,239,71.0,,,Lapsed,[Lapsed] Recovery: Time-limited 30% win-back discount + feedback survey,At Risk
13166,Lost Customers,282,2,884.1800000000001,442.09000000000003,413,131.0,,,Lapsed,[Lapsed] Last Chance: Final win-back email + maximum discount,Lost Customers
18141,Lost Customers,401,2,882.47,441.235,588,187.0,,,Lapsed,[Lapsed] Last Chance: Final win-back email + maximum discount,Lost Customers
16677,Lost Customers,410,2,880.62,440.31,651,240.0,,,Lapsed,[Lapsed] Last Chance: Final win-back email + maximum discount,Lost Customers
13937,At Risk,168,2,880.13,440.065,402,233.0,,,Lapsed,[Lapsed] Recovery: Time-limited 30% win-back discount + feedback survey,At Risk
14612,Lost Customers,414,1,877.7,877.7,414,,,,Lapsed,[Lapsed] Last Chance: Final win-back email + maximum discount,Lost Customers
14645,At Risk,156,3,876.8900000000001,292.2966666666667,634,238.0,,,Lapsed,[Lapsed] Recovery: Time-limited 30% win-back discount + feedback survey,At Risk
13768,Lost Customers,726,2,875.97,437.985,730,4.0,,,Lapsed,[Lapsed] Last Chance: Final win-back email + maximum discount,Lost Customers
15224,At Risk,357,5,871.36,174.272,692,83.25,,,Lapsed,[Lapsed] Recovery: Time-limited 30% win-back discount + feedback survey,At Risk
16948,At Risk,138,7,868.77,124.11,655,85.83333333333333,,,Lapsed,[Lapsed] Recovery: Time-limited 30% win-back discount + feedback survey,At Risk
17167,At Risk,379,3,867.11,289.0366666666667,444,32.0,,,Lapsed,[Lapsed] Recovery: Time-limited 30% win-back discount + feedback survey,At Risk
17358,At Risk,302,5,866.05,173.20999999999998,652,87.25,,,Lapsed,[Lapsed] Recovery: Time-limited 30% win-back discount + feedback survey,At Risk
16567,Lost Customers,193,2,865.5999999999999,432.79999999999995,336,142.0,,,Lapsed,[Lapsed] Last Chance: Final win-back email + maximum discount,Lost Customers
13922,At Risk,351,3,865.2,288.40000000000003,466,57.5,,,Lapsed,[Lapsed] Recovery: Time-limited 30% win-back discount + feedback survey,At Risk
14600,Lost Customers,305,2,865.1700000000001,432.58500000000004,392,87.0,,,Lapsed,[Lapsed] Last Chance: Final win-back email + maximum discount,Lost Customers
13891,At Risk,377,3,863.56,287.8533333333333,581,101.5,,,Lapsed,[Lapsed] Recovery: Time-limited 30% win-back discount + feedback survey,At Risk
12791,At Risk,373,6,863.51,143.91833333333332,623,49.8,,,Lapsed,[Lapsed] Recovery: Time-limited 30% win-back discount + feedback survey,At Risk
15483,At Risk,160,10,862.1999999999999,86.22,683,57.77777777777778,,,Lapsed,[Lapsed] Recovery: Time-limited 30% win-back discount + feedback survey,At Risk
13339,Lost Customers,200,1,860.12,860.12,200,,,,Lapsed,[Lapsed] Last Chance: Final win-back email + maximum discount,Lost Customers
14372,Lost Customers,442,2,860.08,430.04,598,156.0,,,Lapsed,[Lapsed] Last Chance: Final win-back email + maximum discount,Lost Customers
12440,Lost Customers,461,2,859.2,429.6,717,255.0,,,Lapsed,[Lapsed] Last Chance: Final win-back email + maximum discount,Lost Customers
17161,Lost Customers,443,1,856.01,856.01,443,,,,Lapsed,[Lapsed] Last Chance: Final win-back email + maximum discount,Lost Customers
12878,Lost Customers,235,2,854.99,427.495,265,29.0,,,Lapsed,[Lapsed] Last Chance: Final win-back email + maximum discount,Lost Customers
13945,Lost Customers,394,2,854.15,427.075,479,85.0,,,Lapsed,[Lapsed] Last Chance: Final win-back email + maximum discount,Lost Customers
14873,Lost Customers,209,2,854.1299999999999,427.06499999999994,633,423.0,,,Lapsed,[Lapsed] Last Chance: Final win-back email + maximum discount,Lost Customers
17349,At Risk,178,5,852.25,170.45,630,112.25,,,Lapsed,[Lapsed] Recovery: Time-limited 30% win-back discount + feedback survey,At Risk
15266,At Risk,337,5,852.21,170.442,701,90.25,,,Lapsed,[Lapsed] Recovery: Time-limited 30% win-back discount + feedback survey,At Risk
12696,Lost Customers,434,2,851.91,425.955,508,74.0,,,Lapsed,[Lapsed] Last Chance: Final win-back email + maximum discount,Lost Customers
13479,At Risk,200,4,851.37,212.8425,476,91.33333333333333,,,Lapsed,[Lapsed] Recovery: Time-limited 30% win-back discount + feedback survey,At Risk
18108,At Risk,253,3,848.81,282.93666666666667,737,241.0,,,Lapsed,[Lapsed] Recovery: Time-limited 30% win-back discount + feedback survey,At Risk
16798,At Risk,553,3,848.71,282.90333333333336,728,87.0,,,Lapsed,[Lapsed] Recovery: Time-limited 30% win-back discount + feedback survey,At Risk
15784,Lost Customers,467,2,848.3299999999999,424.16499999999996,671,204.0,,,Lapsed,[Lapsed] Last Chance: Final win-back email + maximum discount,Lost Customers
14202,At Risk,380,3,847.76,282.58666666666664,624,121.5,,,Lapsed,[Lapsed] Recovery: Time-limited 30% win-back discount + feedback survey,At Risk
13221,Lost Customers,239,2,847.4100000000001,423.70500000000004,358,119.0,,,Lapsed,[Lapsed] Last Chance: Final win-back email + maximum discount,Lost Customers
13970,Lost Customers,385,2,846.55,423.275,437,51.0,,,Lapsed,[Lapsed] Last Chance: Final win-back email + maximum discount,Lost Customers
14803,At Risk,161,3,845.55,281.84999999999997,291,64.5,,,Lapsed,[Lapsed] Recovery: Time-limited 30% win-back discount + feedback survey,At Risk
18078,At Risk,216,4,844.6,211.15,627,136.33333333333334,,,Lapsed,[Lapsed] Recovery: Time-limited 30% win-back discount + feedback survey,At Risk
14922,Lost Customers,393,2,843.74,421.87,507,114.0,,,Lapsed,[Lapsed] Last Chance: Final win-back email + maximum discount,Lost Customers
16344,At Risk,157,4,842.42,210.605,668,169.66666666666666,,,Lapsed,[Lapsed] Recovery: Time-limited 30% win-back discount + feedback survey,At Risk
17638,Lost Customers,646,2,842.4000000000001,421.20000000000005,721,74.0,,,Lapsed,[Lapsed] Last Chance: Final win-back email + maximum discount,Lost Customers
16810,Lost Customers,191,2,842.04,421.02,419,228.0,,,Lapsed,[Lapsed] Last Chance: Final win-back email + maximum discount,Lost Customers
12891,At Risk,185,11,840.5,76.4090909090909,658,46.9,,,Lapsed,[Lapsed] Recovery: Time-limited 30% win-back discount + feedback survey,At Risk
14355,At Risk,365,3,840.05,280.01666666666665,626,130.5,,,Lapsed,[Lapsed] Recovery: Time-limited 30% win-back discount + feedback survey,At Risk
18247,At Risk,414,3,839.73,279.91,630,107.5,,,Lapsed,[Lapsed] Recovery: Time-limited 30% win-back discount + feedback survey,At Risk
15713,At Risk,142,4,839.6400000000001,209.91000000000003,723,193.0,,,Lapsed,[Lapsed] Recovery: Time-limited 30% win-back discount + feedback survey,At Risk
17332,At Risk,527,5,838.27,167.654,655,31.5,,,Lapsed,[Lapsed] Recovery: Time-limited 30% win-back discount + feedback survey,At Risk
16264,Lost Customers,437,2,837.53,418.765,445,7.0,,,Lapsed,[Lapsed] Last Chance: Final win-back email + maximum discount,Lost Customers
14037,At Risk,175,6,836.95,139.49166666666667,732,110.6,,,Lapsed,[Lapsed] Recovery: Time-limited 30% win-back discount + feedback survey,At Risk
15832,Lost Customers,253,1,836.79,836.79,253,,,,Lapsed,[Lapsed] Last Chance: Final win-back email + maximum discount,Lost Customers
13795,At Risk,387,4,836.3,209.075,637,82.33333333333333,,,Lapsed,[Lapsed] Recovery: Time-limited 30% win-back discount + feedback survey,At Risk
13386,Lost Customers,413,2,835.46,417.73,436,22.0,,,Lapsed,[Lapsed] Last Chance: Final win-back email + maximum discount,Lost Customers
14556,At Risk,595,3,835.3399999999999,278.44666666666666,688,45.5,,,Lapsed,[Lapsed] Recovery: Time-limited 30% win-back discount + feedback survey,At Risk
15190,Lost Customers,433,1,834.4399999999999,834.4399999999999,433,,,,Lapsed,[Lapsed] Last Chance: Final win-back email + maximum discount,Lost Customers
16644,Lost Customers,177,2,833.78,416.89,211,34.0,,,Lapsed,[Lapsed] Last Chance: Final win-back email + maximum discount,Lost Customers
12903,Lost Customers,428,1,833.5300000000001,833.5300000000001,428,,,,Lapsed,[Lapsed] Last Chance: Final win-back email + maximum discount,Lost Customers
13175,Lost Customers,581,2,831.45,415.725,735,153.0,,,Lapsed,[Lapsed] Last Chance: Final win-back email + maximum discount,Lost Customers
15759,At Risk,217,7,830.9300000000001,118.70428571428572,737,86.16666666666667,,,Lapsed,[Lapsed] Recovery: Time-limited 30% win-back discount + feedback survey,At Risk
17003,At Risk,401,4,830.16,207.54,578,58.333333333333336,,,Lapsed,[Lapsed] Recovery: Time-limited 30% win-back discount + feedback survey,At Risk
12730,Lost Customers,521,1,829.25,829.25,521,,,,Lapsed,[Lapsed] Last Chance: Final win-back email + maximum discount,Lost Customers
15617,At Risk,395,3,828.55,276.18333333333334,506,55.0,,,Lapsed,[Lapsed] Recovery: Time-limited 30% win-back discount + feedback survey,At Risk
16246,Lost Customers,459,2,827.25,413.625,669,209.0,,,Lapsed,[Lapsed] Last Chance: Final win-back email + maximum discount,Lost Customers
12792,Lost Customers,256,2,827.01,413.505,534,278.0,,,Lapsed,[Lapsed] Last Chance: Final win-back email + maximum discount,Lost Customers
16494,Lost Customers,296,1,826.53,826.53,296,,,,Lapsed,[Lapsed] Last Chance: Final win-back email + maximum discount,Lost Customers
17880,At Risk,364,3,824.9200000000001,274.97333333333336,729,182.0,,,Lapsed,[Lapsed] Recovery: Time-limited 30% win-back discount + feedback survey,At Risk
15107,At Risk,310,9,824.35,91.59444444444445,451,17.0,,,Lapsed,[Lapsed] Recovery: Time-limited 30% win-back discount + feedback survey,At Risk
14260,At Risk,470,3,824.28,274.76,548,38.5,,,Lapsed,[Lapsed] Recovery: Time-limited 30% win-back discount + feedback survey,At Risk
15137,Lost Customers,520,2,823.4,411.7,679,159.0,,,Lapsed,[Lapsed] Last Chance: Final win-back email + maximum discount,Lost Customers
13893,Lost Customers,297,1,821.1,821.1,297,,,,Lapsed,[Lapsed] Last Chance: Final win-back email + maximum discount,Lost Customers
15314,At Risk,198,3,820.45,273.48333333333335,427,114.0,,,Lapsed,[Lapsed] Recovery: Time-limited 30% win-back discount + feedback survey,At Risk
17952,At Risk,377,4,819.61,204.9025,541,54.333333333333336,,,Lapsed,[Lapsed] Recovery: Time-limited 30% win-back discount + feedback survey,At Risk
16135,Lost Customers,262,2,819.4499999999999,409.72499999999997,583,321.0,,,Lapsed,[Lapsed] Last Chance: Final win-back email + maximum discount,Lost Customers
17683,At Risk,385,3,819.01,273.00333333333333,553,83.5,,,Lapsed,[Lapsed] Recovery: Time-limited 30% win-back discount + feedback survey,At Risk
16048,At Risk,372,4,818.7900000000001,204.69750000000002,549,58.333333333333336,,,Lapsed,[Lapsed] Recovery: Time-limited 30% win-back discount + feedback survey,At Risk
13612,Lost Customers,632,1,818.29,818.29,632,,,,Lapsed,[Lapsed] Last Chance: Final win-back email + maximum discount,Lost Customers
13595,At Risk,516,3,818.22,272.74,645,64.5,,,Lapsed,[Lapsed] Recovery: Time-limited 30% win-back discount + feedback survey,At Risk
14890,At Risk,253,3,817.25,272.4166666666667,659,203.0,,,Lapsed,[Lapsed] Recovery: Time-limited 30% win-back discount + feedback survey,At Risk
15180,At Risk,366,3,816.9300000000001,272.31,588,110.5,,,Lapsed,[Lapsed] Recovery: Time-limited 30% win-back discount + feedback survey,At Risk
14872,At Risk,483,3,816.6,272.2,632,74.5,,,Lapsed,[Lapsed] Recovery: Time-limited 30% win-back discount + feedback survey,At Risk
14656,At Risk,168,5,814.65,162.93,603,108.25,,,Lapsed,[Lapsed] Recovery: Time-limited 30% win-back discount + feedback survey,At Risk
13811,At Risk,183,3,814.5,271.5,238,27.0,,,Lapsed,[Lapsed] Recovery: Time-limited 30% win-back discount + feedback survey,At Risk
15644,At Risk,165,4,813.0,203.25,260,31.0,,,Lapsed,[Lapsed] Recovery: Time-limited 30% win-back discount + feedback survey,At Risk
17194,At Risk,273,3,812.5,270.8333333333333,529,127.5,,,Lapsed,[Lapsed] Recovery: Time-limited 30% win-back discount + feedback survey,At Risk
17251,At Risk,362,3,812.4300000000001,270.81,724,181.0,,,Lapsed,[Lapsed] Recovery: Time-limited 30% win-back discount + feedback survey,At Risk
16958,Lost Customers,434,1,809.44,809.44,434,,,,Lapsed,[Lapsed] Last Chance: Final win-back email + maximum discount,Lost Customers
12632,Lost Customers,520,2,804.88,402.44,564,44.0,,,Lapsed,[Lapsed] Last Chance: Final win-back email + maximum discount,Lost Customers
15921,At Risk,172,4,802.11,200.5275,640,155.66666666666666,,,Lapsed,[Lapsed] Recovery: Time-limited 30% win-back discount + feedback survey,At Risk
13415,At Risk,472,4,800.6700000000001,200.16750000000002,727,85.0,,,Lapsed,[Lapsed] Recovery: Time-limited 30% win-back discount + feedback survey,At Risk
17023,At Risk,416,3,800.1800000000001,266.7266666666667,696,139.5,,,Lapsed,[Lapsed] Recovery: Time-limited 30% win-back discount + feedback survey,At Risk
13041,At Risk,450,4,799.13,199.7825,589,46.0,,,Lapsed,[Lapsed] Recovery: Time-limited 30% win-back discount + feedback survey,At Risk
17801,At Risk,450,3,798.3299999999999,266.10999999999996,691,120.0,,,Lapsed,[Lapsed] Recovery: Time-limited 30% win-back discount + feedback survey,At Risk
15309,At Risk,610,4,797.96,199.49,734,41.333333333333336,,,Lapsed,[Lapsed] Recovery: Time-limited 30% win-back discount + feedback survey,At Risk
17281,At Risk,373,6,797.85,132.975,672,59.2,,,Lapsed,[Lapsed] Recovery: Time-limited 30% win-back discount + feedback survey,At Risk
16155,At Risk,381,5,796.9,159.38,539,39.25,,,Lapsed,[Lapsed] Recovery: Time-limited 30% win-back discount + feedback survey,At Risk
17212,At Risk,252,3,794.41,264.80333333333334,486,116.5,,,Lapsed,[Lapsed] Recovery: Time-limited 30% win-back discount + feedback survey,At Risk
13296,At Risk,136,6,792.51,132.085,576,87.6,,,Lapsed,[Lapsed] Recovery: Time-limited 30% win-back discount + feedback survey,At Risk
14022,Lost Customers,224,2,792.1500000000001,396.07500000000005,486,261.0,,,Lapsed,[Lapsed] Last Chance: Final win-back email + maximum discount,Lost Customers
13484,At Risk,240,3,790.72,263.5733333333333,639,199.0,,,Lapsed,[Lapsed] Recovery: Time-limited 30% win-back discount + feedback survey,At Risk
16472,Lost Customers,433,2,789.5999999999999,394.79999999999995,597,163.0,,,Lapsed,[Lapsed] Last Chance: Final win-back email + maximum discount,Lost Customers
15448,Lost Customers,312,2,788.81,394.405,673,361.0,,,Lapsed,[Lapsed] Last Chance: Final win-back email + maximum discount,Lost Customers
16739,Lost Customers,176,2,786.4300000000001,393.21500000000003,536,359.0,,,Lapsed,[Lapsed] Last Chance: Final win-back email + maximum discount,Lost Customers
16972,Lost Customers,382,2,786.25,393.125,456,73.0,,,Lapsed,[Lapsed] Last Chance: Final win-back email + maximum discount,Lost Customers
13770,At Risk,421,4,785.37,196.3425,729,102.33333333333333,,,Lapsed,[Lapsed] Recovery: Time-limited 30% win-back discount + feedback survey,At Risk
13541,Lost Customers,426,2,785.25,392.625,569,143.0,,,Lapsed,[Lapsed] Last Chance: Final win-back email + maximum discount,Lost Customers
15646,At Risk,157,5,784.8100000000001,156.96200000000002,409,63.0,,,Lapsed,[Lapsed] Recovery: Time-limited 30% win-back discount + feedback survey,At Risk
12761,Lost Customers,457,2,782.95,391.475,464,7.0,,,Lapsed,[Lapsed] Last Chance: Final win-back email + maximum discount,Lost Customers
13453,At Risk,165,3,781.6899999999999,260.56333333333333,401,117.5,,,Lapsed,[Lapsed] Recovery: Time-limited 30% win-back discount + feedback survey,At Risk
13287,Lost Customers,602,3,781.59,260.53000000000003,704,50.5,,,Lapsed,[Lapsed] Last Chance: Final win-back email + maximum discount,Lost Customers
15246,At Risk,237,3,780.4,260.1333333333333,555,158.0,,,Lapsed,[Lapsed] Recovery: Time-limited 30% win-back discount + feedback survey,At Risk
12735,Lost Customers,314,2,779.5699999999999,389.78499999999997,336,21.0,,,Lapsed,[Lapsed] Last Chance: Final win-back email + maximum discount,Lost Customers
13781,At Risk,250,3,778.83,259.61,720,234.5,,,Lapsed,[Lapsed] Recovery: Time-limited 30% win-back discount + feedback survey,At Risk
17482,Lost Customers,486,2,778.19,389.095,577,91.0,,,Lapsed,[Lapsed] Last Chance: Final win-back email + maximum discount,Lost Customers
13745,Lost Customers,161,2,777.36,388.68,545,383.0,,,Lapsed,[Lapsed] Last Chance: Final win-back email + maximum discount,Lost Customers
15794,Lost Customers,735,2,777.0,388.5,736,0.0,,,Lapsed,[Lapsed] Last Chance: Final win-back email + maximum discount,Lost Customers
15092,At Risk,214,3,776.46,258.82,462,123.0,,,Lapsed,[Lapsed] Recovery: Time-limited 30% win-back discount + feedback survey,At Risk
13341,Lost Customers,260,1,775.85,775.85,260,,,,Lapsed,[Lapsed] Last Chance: Final win-back email + maximum discount,Lost Customers
17889,At Risk,211,7,774.87,110.69571428571429,618,67.33333333333333,,,Lapsed,[Lapsed] Recovery: Time-limited 30% win-back discount + feedback survey,At Risk
14838,Lost Customers,422,2,773.6700000000001,386.83500000000004,736,313.0,,,Lapsed,[Lapsed] Last Chance: Final win-back email + maximum discount,Lost Customers
16565,At Risk,363,4,773.05,193.2625,555,63.0,,,Lapsed,[Lapsed] Recovery: Time-limited 30% win-back discount + feedback survey,At Risk
14247,At Risk,277,5,772.66,154.53199999999998,550,67.75,,,Lapsed,[Lapsed] Recovery: Time-limited 30% win-back discount + feedback survey,At Risk
14104,At Risk,154,5,771.58,154.316,559,100.75,,,Lapsed,[Lapsed] Recovery: Time-limited 30% win-back discount + feedback survey,At Risk
14998,At Risk,169,4,770.73,192.6825,604,144.66666666666666,,,Lapsed,[Lapsed] Recovery: Time-limited 30% win-back discount + feedback survey,At Risk
14413,At Risk,361,4,770.37,192.5925,688,108.33333333333333,,,Lapsed,[Lapsed] Recovery: Time-limited 30% win-back discount + feedback survey,At Risk
15331,At Risk,499,3,767.9100000000001,255.97000000000003,608,54.5,,,Lapsed,[Lapsed] Recovery: Time-limited 30% win-back discount + feedback survey,At Risk
13712,Lost Customers,246,2,766.4200000000001,383.21000000000004,610,364.0,,,Lapsed,[Lapsed] Last Chance: Final win-back email + maximum discount,Lost Customers
15908,Lost Customers,490,2,764.57,382.285,511,21.0,,,Lapsed,[Lapsed] Last Chance: Final win-back email + maximum discount,Lost Customers
13699,Lost Customers,154,2,764.1500000000001,382.07500000000005,549,395.0,,,Lapsed,[Lapsed] Last Chance: Final win-back email + maximum discount,Lost Customers
16392,At Risk,269,3,763.05,254.35,561,146.0,,,Lapsed,[Lapsed] Recovery: Time-limited 30% win-back discount + feedback survey,At Risk
17860,At Risk,368,4,762.74,190.685,727,119.33333333333333,,,Lapsed,[Lapsed] Recovery: Time-limited 30% win-back discount + feedback survey,At Risk
14176,At Risk,296,5,756.46,151.292,380,20.5,,,Lapsed,[Lapsed] Recovery: Time-limited 30% win-back discount + feedback survey,At Risk
16262,Lost Customers,377,1,755.15,755.15,377,,,,Lapsed,[Lapsed] Last Chance: Final win-back email + maximum discount,Lost Customers
13370,Lost Customers,371,1,754.87,754.87,371,,,,Lapsed,[Lapsed] Last Chance: Final win-back email + maximum discount,Lost Customers
17141,At Risk,417,4,754.33,188.5825,683,88.66666666666667,,,Lapsed,[Lapsed] Recovery: Time-limited 30% win-back discount + feedback survey,At Risk
13070,At Risk,191,4,751.7,187.925,731,179.66666666666666,,,Lapsed,[Lapsed] Recovery: Time-limited 30% win-back discount + feedback survey,At Risk
14048,At Risk,304,3,748.69,249.56333333333336,381,38.5,,,Lapsed,[Lapsed] Recovery: Time-limited 30% win-back discount + feedback survey,At Risk
13108,Lost Customers,372,2,748.46,374.23,434,62.0,,,Lapsed,[Lapsed] Last Chance: Final win-back email + maximum discount,Lost Customers
14942,At Risk,401,4,746.56,186.64,729,109.0,,,Lapsed,[Lapsed] Recovery: Time-limited 30% win-back discount + feedback survey,At Risk
16465,Lost Customers,420,2,746.24,373.12,444,23.0,,,Lapsed,[Lapsed] Last Chance: Final win-back email + maximum discount,Lost Customers
18190,At Risk,191,5,745.62,149.124,717,131.0,,,Lapsed,[Lapsed] Recovery: Time-limited 30% win-back discount + feedback survey,At Risk
14228,At Risk,437,3,745.5,248.5,546,53.5,,,Lapsed,[Lapsed] Recovery: Time-limited 30% win-back discount + feedback survey,At Risk
13713,At Risk,407,3,743.26,247.75333333333333,582,87.0,,,Lapsed,[Lapsed] Recovery: Time-limited 30% win-back discount + feedback survey,At Risk
15420,At Risk,433,6,743.0,123.83333333333333,733,59.6,,,Lapsed,[Lapsed] Recovery: Time-limited 30% win-back discount + feedback survey,At Risk
14302,At Risk,430,3,742.9000000000001,247.63333333333335,737,153.0,,,Lapsed,[Lapsed] Recovery: Time-limited 30% win-back discount + feedback survey,At Risk
17005,Lost Customers,470,2,742.36,371.18,588,118.0,,,Lapsed,[Lapsed] Last Chance: Final win-back email + maximum discount,Lost Customers
18275,Lost Customers,577,2,741.85,370.925,730,152.0,,,Lapsed,[Lapsed] Last Chance: Final win-back email + maximum discount,Lost Customers
15070,At Risk,372,3,737.0500000000001,245.68333333333337,723,175.5,,,Lapsed,[Lapsed] Recovery: Time-limited 30% win-back discount + feedback survey,At Risk
16075,Lost Customers,502,2,736.9300000000001,368.46500000000003,563,61.0,,,Lapsed,[Lapsed] Last Chance: Final win-back email + maximum discount,Lost Customers
15045,Lost Customers,151,2,735.66,367.83,257,105.0,,,Lapsed,[Lapsed] Last Chance: Final win-back email + maximum discount,Lost Customers
13286,Lost Customers,599,1,734.91,734.91,599,,,,Lapsed,[Lapsed] Last Chance: Final win-back email + maximum discount,Lost Customers
17616,At Risk,173,4,734.4,183.6,451,92.0,,,Lapsed,[Lapsed] Recovery: Time-limited 30% win-back discount + feedback survey,At Risk
17756,At Risk,375,3,733.7,244.5666666666667,393,8.5,,,Lapsed,[Lapsed] Recovery: Time-limited 30% win-back discount + feedback survey,At Risk
12537,Lost Customers,408,1,732.94,732.94,408,,,,Lapsed,[Lapsed] Last Chance: Final win-back email + maximum discount,Lost Customers
17825,At Risk,598,4,731.96,182.99,725,42.0,,,Lapsed,[Lapsed] Recovery: Time-limited 30% win-back discount + feedback survey,At Risk
17548,At Risk,233,4,731.26,182.815,395,53.666666666666664,,,Lapsed,[Lapsed] Recovery: Time-limited 30% win-back discount + feedback survey,At Risk
17681,At Risk,596,5,731.2,146.24,693,23.75,,,Lapsed,[Lapsed] Recovery: Time-limited 30% win-back discount + feedback survey,At Risk
13921,At Risk,401,4,730.7,182.675,721,105.66666666666667,,,Lapsed,[Lapsed] Recovery: Time-limited 30% win-back discount + feedback survey,At Risk
17834,Lost Customers,414,2,730.47,365.235,444,30.0,,,Lapsed,[Lapsed] Last Chance: Final win-back email + maximum discount,Lost Customers
13452,At Risk,258,3,729.8,243.26666666666665,472,106.5,,,Lapsed,[Lapsed] Recovery: Time-limited 30% win-back discount + feedback survey,At Risk
18163,Lost Customers,583,1,728.84,728.84,583,,,,Lapsed,[Lapsed] Last Chance: Final win-back email + maximum discount,Lost Customers
12786,Lost Customers,609,1,728.5000000000001,728.5000000000001,609,,,,Lapsed,[Lapsed] Last Chance: Final win-back email + maximum discount,Lost Customers
17547,Lost Customers,375,2,727.85,363.925,664,289.0,,,Lapsed,[Lapsed] Last Chance: Final win-back email + maximum discount,Lost Customers
17374,At Risk,218,3,727.11,242.37,394,87.5,,,Lapsed,[Lapsed] Recovery: Time-limited 30% win-back discount + feedback survey,At Risk
18187,Lost Customers,631,1,724.89,724.89,631,,,,Lapsed,[Lapsed] Last Chance: Final win-back email + maximum discount,Lost Customers
13729,At Risk,435,3,724.73,241.57666666666668,683,123.5,,,Lapsed,[Lapsed] Recovery: Time-limited 30% win-back discount + feedback survey,At Risk
13264,Lost Customers,442,1,722.5600000000001,722.5600000000001,442,,,,Lapsed,[Lapsed] Last Chance: Final win-back email + maximum discount,Lost Customers
13057,Lost Customers,529,3,722.09,240.6966666666667,631,50.5,,,Lapsed,[Lapsed] Last Chance: Final win-back email + maximum discount,Lost Customers
