CustomerID,Segment_Label,Recency,Frequency,Monetary,AvgOrderValue,Tenure,AvgGapDays,Churn_Probability,Churn_Prediction,Risk_Tier,Recommended_Action
12946,Lost Customers,436,1,324.45,324.45,436,,,,Lapsed,[Lapsed] Last Chance: Final win-back email + maximum discount
12947,At Risk,143,6,1603.99,267.33166666666665,372,45.6,,,Lapsed,[Lapsed] Recovery: Time-limited 30% win-back discount + feedback survey
12948,Champions,15,9,2317.4300000000003,257.49222222222227,737,89.75,0.2961461842060089,0.0,Low,Retain: Enrol in VIP loyalty program + send thank-you offer
12949,Champions,30,22,15526.7,705.7590909090909,735,33.333333333333336,0.18507154285907745,0.0,Low,Retain: Enrol in VIP loyalty program + send thank-you offer
12950,Promising,1,3,1843.0,614.3333333333334,23,10.5,0.277291476726532,0.0,Low,Nurture: Monthly newsletter + loyalty point updates
12951,Champions,8,15,3213.7200000000003,214.24800000000002,698,48.857142857142854,0.2589051425457001,0.0,Low,Retain: Enrol in VIP loyalty program + send thank-you offer
12952,Promising,5,4,1387.79,346.9475,77,24.0,0.2673497200012207,0.0,Low,Nurture: Monthly newsletter + loyalty point updates
12953,Promising,9,2,828.81,414.405,521,512.0,0.64092618227005,1.0,High,Urgent Re-engage: 20% discount coupon + highlight new arrivals
12954,Lost Customers,638,1,162.45,162.45,638,,,,Lapsed,[Lapsed] Last Chance: Final win-back email + maximum discount
12955,Champions,0,11,4757.16,432.4690909090909,267,26.3,0.14226925373077393,0.0,Low,Retain: Enrol in VIP loyalty program + send thank-you offer
12956,At Risk,305,4,521.89,130.4725,723,138.66666666666666,,,Lapsed,[Lapsed] Recovery: Time-limited 30% win-back discount + feedback survey
12957,Champions,9,13,8706.97,669.766923076923,728,59.5,0.22085513174533844,0.0,Low,Retain: Enrol in VIP loyalty program + send thank-you offer
12958,Lost Customers,399,2,539.49,269.745,582,182.0,,,Lapsed,[Lapsed] Last Chance: Final win-back email + maximum discount
12959,Lost Customers,483,1,150.95,150.95,483,,,,Lapsed,[Lapsed] Last Chance: Final win-back email + maximum discount
12960,At Risk,413,4,1322.0700000000002,330.51750000000004,660,81.66666666666667,,,Lapsed,[Lapsed] Recovery: Time-limited 30% win-back discount + feedback survey
12961,Lost Customers,378,1,211.99,211.99,378,,,,Lapsed,[Lapsed] Last Chance: Final win-back email + maximum discount
12962,Promising,6,2,266.39,133.195,112,106.0,0.48631787300109863,0.0,Medium,Nudge: Reminder email + product recommendation + limited offer
12963,Champions,7,12,3235.79,269.64916666666664,518,45.81818181818182,0.23258396983146667,0.0,Low,Retain: Enrol in VIP loyalty program + send thank-you offer
12964,Lost Customers,436,1,132.24,132.24,436,,,,Lapsed,[Lapsed] Last Chance: Final win-back email + maximum discount
12965,Lost Customers,88,1,771.91,771.91,88,,0.5216760039329529,1.0,Medium,Re-activation: Welcome-back campaign + highlight what's new
12966,Promising,9,1,160.18,160.18,9,,0.5679209232330322,1.0,High,Urgent Re-engage: 20% discount coupon + highlight new arrivals
12967,At Risk,357,3,2938.5200000000004,979.5066666666668,383,12.0,,,Lapsed,[Lapsed] Recovery: Time-limited 30% win-back discount + feedback survey
12968,Lost Customers,111,1,135.95,135.95,111,,0.6447242498397827,1.0,High,Last Chance: Final win-back email + maximum discount
12969,Lost Customers,602,1,122.45,122.45,602,,,,Lapsed,[Lapsed] Last Chance: Final win-back email + maximum discount
12970,Champions,6,10,1524.97,152.497,734,80.77777777777777,0.43421587347984314,0.0,Medium,Early Alert: Personalised product recommendation based on past purchases
12971,Champions,3,116,15704.6,135.3844827586207,723,5.843478260869565,0.135163813829422,0.0,Low,Retain: Enrol in VIP loyalty program + send thank-you offer
12972,At Risk,413,4,1161.2,290.3,660,81.66666666666667,,,Lapsed,[Lapsed] Recovery: Time-limited 30% win-back discount + feedback survey
12973,Lost Customers,413,1,385.55,385.55,413,,,,Lapsed,[Lapsed] Last Chance: Final win-back email + maximum discount
12974,Lost Customers,197,2,408.95,204.475,565,367.0,,,Lapsed,[Lapsed] Last Chance: Final win-back email + maximum discount
12975,At Risk,436,6,2100.09,350.01500000000004,733,59.0,,,Lapsed,[Lapsed] Recovery: Time-limited 30% win-back discount + feedback survey
12976,At Risk,211,8,3156.38,394.5475,664,64.42857142857143,,,Lapsed,[Lapsed] Recovery: Time-limited 30% win-back discount + feedback survey
12977,At Risk,155,4,517.63,129.4075,510,118.0,,,Lapsed,[Lapsed] Recovery: Time-limited 30% win-back discount + feedback survey
12978,At Risk,384,5,2502.82,500.564,729,85.75,,,Lapsed,[Lapsed] Recovery: Time-limited 30% win-back discount + feedback survey
12979,Lost Customers,728,1,517.7,517.7,728,,,,Lapsed,[Lapsed] Last Chance: Final win-back email + maximum discount
12980,Champions,157,21,16245.78,773.6085714285715,737,28.5,,,Lapsed,[Lapsed] VIP Win-Back: Personal call + exclusive loyalty reward + free shipping
12981,Promising,29,2,372.22,186.11,132,103.0,0.5154584646224976,1.0,Medium,Nudge: Reminder email + product recommendation + limited offer
12982,At Risk,242,8,2744.81,343.10125,605,51.42857142857143,,,Lapsed,[Lapsed] Recovery: Time-limited 30% win-back discount + feedback survey
12983,Lost Customers,597,1,490.08,490.08,597,,,,Lapsed,[Lapsed] Last Chance: Final win-back email + maximum discount
12984,Promising,18,1,97.5,97.5,18,,0.6002914309501648,1.0,High,Urgent Re-engage: 20% discount coupon + highlight new arrivals
12985,Promising,0,2,1239.38,619.69,28,27.0,0.33278074860572815,0.0,Low,Nurture: Monthly newsletter + loyalty point updates
12986,At Risk,428,10,2729.84,272.98400000000004,687,28.444444444444443,,,Lapsed,[Lapsed] Recovery: Time-limited 30% win-back discount + feedback survey
12987,At Risk,73,5,1312.21,262.442,688,153.25,0.5279861688613892,1.0,Medium,Re-engage: Best-seller showcase email + 15% discount
12988,Lost Customers,291,1,535.32,535.32,291,,,,Lapsed,[Lapsed] Last Chance: Final win-back email + maximum discount
12989,Champions,2,33,13551.75,410.65909090909093,728,22.28125,0.1386200189590454,0.0,Low,Retain: Enrol in VIP loyalty program + send thank-you offer
12990,Promising,30,7,955.5,136.5,619,97.33333333333333,0.4707503914833069,0.0,Medium,Nudge: Reminder email + product recommendation + limited offer
12991,Promising,22,3,764.8199999999999,254.93999999999997,388,183.0,0.47100141644477844,0.0,Medium,Nudge: Reminder email + product recommendation + limited offer
12992,Lost Customers,724,1,93.35,93.35,724,,,,Lapsed,[Lapsed] Last Chance: Final win-back email + maximum discount
12993,Promising,22,8,1259.63,157.45375,659,90.57142857142857,0.47789573669433594,0.0,Medium,Nudge: Reminder email + product recommendation + limited offer
12994,Promising,3,3,974.4200000000001,324.8066666666667,268,131.5,0.40810760855674744,0.0,Medium,Nudge: Reminder email + product recommendation + limited offer
12995,Lost Customers,84,1,211.32,211.32,84,,0.5785501003265381,1.0,High,Last Chance: Final win-back email + maximum discount
12996,Lost Customers,375,1,355.5,355.5,375,,,,Lapsed,[Lapsed] Last Chance: Final win-back email + maximum discount
12997,Champions,21,8,2110.91,263.86375,612,83.71428571428571,0.37402382493019104,0.0,Medium,Early Alert: Personalised product recommendation based on past purchases
12998,At Risk,492,3,920.08,306.6933333333333,653,80.0,,,Lapsed,[Lapsed] Recovery: Time-limited 30% win-back discount + feedback survey
12999,Lost Customers,195,3,455.88,151.96,245,24.0,,,Lapsed,[Lapsed] Last Chance: Final win-back email + maximum discount
13000,At Risk,106,4,1032.5,258.125,724,205.66666666666666,0.5594911575317383,1.0,High,Recovery: Time-limited 30% win-back discount + feedback survey
13001,Champions,3,33,24172.1,732.4878787878788,735,22.3125,0.17002730071544647,0.0,Low,Retain: Enrol in VIP loyalty program + send thank-you offer
13002,Lost Customers,317,3,414.13,138.04333333333332,434,58.0,,,Lapsed,[Lapsed] Last Chance: Final win-back email + maximum discount
13003,Lost Customers,105,3,149.05,49.68333333333334,214,54.0,0.48244038224220276,0.0,Medium,Re-activation: Welcome-back campaign + highlight what's new
13004,Champions,11,36,11650.85,323.63472222222225,724,19.857142857142858,0.135163813829422,0.0,Low,Retain: Enrol in VIP loyalty program + send thank-you offer
13005,At Risk,173,4,999.6800000000001,249.92000000000002,456,94.0,,,Lapsed,[Lapsed] Recovery: Time-limited 30% win-back discount + feedback survey
13006,Lost Customers,55,1,81.57,81.57,55,,0.6299325823783875,1.0,High,Last Chance: Final win-back email + maximum discount
13007,Lost Customers,579,1,175.25,175.25,579,,,,Lapsed,[Lapsed] Last Chance: Final win-back email + maximum discount
13008,Lost Customers,322,3,612.13,204.04333333333332,722,199.5,,,Lapsed,[Lapsed] Last Chance: Final win-back email + maximum discount
13009,Lost Customers,672,1,234.0,234.0,672,,,,Lapsed,[Lapsed] Last Chance: Final win-back email + maximum discount
13010,Lost Customers,373,2,330.12,165.06,648,274.0,,,Lapsed,[Lapsed] Last Chance: Final win-back email + maximum discount
13011,Lost Customers,371,1,50.550000000000004,50.550000000000004,371,,,,Lapsed,[Lapsed] Last Chance: Final win-back email + maximum discount
13012,Champions,8,11,2972.83,270.2572727272727,591,57.6,0.23529717326164246,0.0,Low,Retain: Enrol in VIP loyalty program + send thank-you offer
13013,Champions,0,29,11097.43,382.67,725,25.357142857142858,0.14441417157649994,0.0,Low,Retain: Enrol in VIP loyalty program + send thank-you offer
13014,Champions,10,11,5381.08,489.1890909090909,432,41.8,0.175314262509346,0.0,Low,Retain: Enrol in VIP loyalty program + send thank-you offer
13015,Champions,52,11,6586.42,598.7654545454545,602,54.4,0.274049311876297,0.0,Low,Retain: Enrol in VIP loyalty program + send thank-you offer
13016,Promising,72,3,789.89,263.2966666666667,122,24.5,0.39562246203422546,0.0,Medium,Nudge: Reminder email + product recommendation + limited offer
13017,Promising,6,1,204.0,204.0,6,,0.545484721660614,1.0,Medium,Nudge: Reminder email + product recommendation + limited offer
13018,Champions,15,35,9763.16,278.9474285714286,648,18.235294117647058,0.135163813829422,0.0,Low,Retain: Enrol in VIP loyalty program + send thank-you offer
13019,At Risk,378,6,1229.95,204.99166666666667,732,70.2,,,Lapsed,[Lapsed] Recovery: Time-limited 30% win-back discount + feedback survey
13020,Lost Customers,562,2,618.96,309.48,659,97.0,,,Lapsed,[Lapsed] Last Chance: Final win-back email + maximum discount
13021,Champions,3,17,4887.24,287.48470588235296,734,45.125,0.19048549234867096,0.0,Low,Retain: Enrol in VIP loyalty program + send thank-you offer
13022,Lost Customers,429,1,65.3,65.3,429,,,,Lapsed,[Lapsed] Last Chance: Final win-back email + maximum discount
13023,At Risk,63,3,1449.03,483.01,528,231.5,0.5799999833106995,1.0,High,Recovery: Time-limited 30% win-back discount + feedback survey
13024,Lost Customers,470,2,555.87,277.935,581,111.0,,,Lapsed,[Lapsed] Last Chance: Final win-back email + maximum discount
13025,Lost Customers,731,1,323.39,323.39,731,,,,Lapsed,[Lapsed] Last Chance: Final win-back email + maximum discount
13026,Champions,0,9,1733.08,192.56444444444443,726,90.0,0.3687826693058014,0.0,Medium,Early Alert: Personalised product recommendation based on past purchases
13027,Champions,113,19,17335.2,912.3789473684211,688,31.38888888888889,0.3920894265174866,0.0,Medium,Early Alert: Personalised product recommendation based on past purchases
13028,Promising,22,2,661.3199999999999,330.65999999999997,44,22.0,0.3624047040939331,0.0,Medium,Nudge: Reminder email + product recommendation + limited offer
13029,At Risk,30,5,1927.3,385.46,522,122.5,0.4165055453777313,0.0,Medium,Re-engage: Best-seller showcase email + 15% discount
13030,Promising,10,2,799.48,399.74,367,356.0,0.64092618227005,1.0,High,Urgent Re-engage: 20% discount coupon + highlight new arrivals
13031,At Risk,406,5,3419.27,683.854,553,36.25,,,Lapsed,[Lapsed] Recovery: Time-limited 30% win-back discount + feedback survey
13032,At Risk,51,9,2843.55,315.95000000000005,459,50.625,0.3640775680541992,0.0,Medium,Re-engage: Best-seller showcase email + 15% discount
13033,Lost Customers,356,2,220.55,110.275,429,72.0,,,Lapsed,[Lapsed] Last Chance: Final win-back email + maximum discount
13034,Promising,54,3,756.82,252.27333333333334,400,172.5,0.5124870538711548,1.0,Medium,Nudge: Reminder email + product recommendation + limited offer
13035,At Risk,73,3,1364.2,454.73333333333335,430,178.0,0.49169281125068665,0.0,Medium,Re-engage: Best-seller showcase email + 15% discount
13036,Lost Customers,684,1,307.1,307.1,684,,,,Lapsed,[Lapsed] Last Chance: Final win-back email + maximum discount
13037,At Risk,137,12,3914.9500000000003,326.24583333333334,735,53.81818181818182,,,Lapsed,[Lapsed] Recovery: Time-limited 30% win-back discount + feedback survey
13038,At Risk,79,3,908.46,302.82,290,104.5,0.4429510533809662,0.0,Medium,Re-engage: Best-seller showcase email + 15% discount
13039,At Risk,583,4,1010.73,252.6825,721,45.333333333333336,,,Lapsed,[Lapsed] Recovery: Time-limited 30% win-back discount + feedback survey
13040,Promising,8,2,676.99,338.495,32,24.0,0.3531293570995331,0.0,Medium,Nudge: Reminder email + product recommendation + limited offer
13041,At Risk,450,4,799.13,199.7825,589,46.0,,,Lapsed,[Lapsed] Recovery: Time-limited 30% win-back discount + feedback survey
13042,At Risk,597,3,1556.54,518.8466666666667,731,66.5,,,Lapsed,[Lapsed] Recovery: Time-limited 30% win-back discount + feedback survey
13043,Lost Customers,272,1,516.42,516.42,272,,,,Lapsed,[Lapsed] Last Chance: Final win-back email + maximum discount
13044,At Risk,290,11,4853.9,441.26363636363635,699,40.3,,,Lapsed,[Lapsed] Recovery: Time-limited 30% win-back discount + feedback survey
13045,At Risk,98,3,808.9200000000001,269.64000000000004,485,193.0,0.5312163233757019,1.0,Medium,Re-engage: Best-seller showcase email + 15% discount
13046,Promising,30,3,949.25,316.4166666666667,455,212.5,0.5515621304512024,1.0,High,Urgent Re-engage: 20% discount coupon + highlight new arrivals
13047,Champions,31,24,8428.53,351.18875,723,29.73913043478261,0.19093181192874908,0.0,Low,Retain: Enrol in VIP loyalty program + send thank-you offer
13048,Champions,13,9,4084.21,453.80111111111114,680,83.0,0.35062313079833984,0.0,Medium,Early Alert: Personalised product recommendation based on past purchases
13049,At Risk,63,4,1408.24,352.06,400,111.66666666666667,0.48439502716064453,0.0,Medium,Re-engage: Best-seller showcase email + 15% discount
13050,Champions,14,35,12016.52,343.32914285714287,723,20.264705882352942,0.14030569791793823,0.0,Low,Retain: Enrol in VIP loyalty program + send thank-you offer
13051,Lost Customers,578,2,155.8,77.9,619,40.0,,,Lapsed,[Lapsed] Last Chance: Final win-back email + maximum discount
13052,At Risk,211,7,3168.53,452.6471428571429,654,73.16666666666667,,,Lapsed,[Lapsed] Recovery: Time-limited 30% win-back discount + feedback survey
13053,Lost Customers,621,1,127.65,127.65,621,,,,Lapsed,[Lapsed] Last Chance: Final win-back email + maximum discount
13055,At Risk,77,4,2321.11,580.2775,429,117.0,0.42138758301734924,0.0,Medium,Re-engage: Best-seller showcase email + 15% discount
13056,Lost Customers,550,1,209.48,209.48,550,,,,Lapsed,[Lapsed] Last Chance: Final win-back email + maximum discount
13057,Lost Customers,529,3,722.09,240.6966666666667,631,50.5,,,Lapsed,[Lapsed] Last Chance: Final win-back email + maximum discount
13058,Promising,24,3,271.4,90.46666666666665,151,63.0,0.38515910506248474,0.0,Medium,Nudge: Reminder email + product recommendation + limited offer
13059,At Risk,249,10,2303.17,230.317,618,40.55555555555556,,,Lapsed,[Lapsed] Recovery: Time-limited 30% win-back discount + feedback survey
13060,Lost Customers,253,1,307.53000000000003,307.53000000000003,253,,,,Lapsed,[Lapsed] Last Chance: Final win-back email + maximum discount
13061,Lost Customers,71,1,248.61,248.61,71,,0.5705286264419556,1.0,High,Last Chance: Final win-back email + maximum discount
13062,Lost Customers,190,1,346.98,346.98,190,,,,Lapsed,[Lapsed] Last Chance: Final win-back email + maximum discount
13063,Lost Customers,480,1,188.4,188.4,480,,,,Lapsed,[Lapsed] Last Chance: Final win-back email + maximum discount
13064,Promising,12,6,1680.74,280.12333333333333,591,115.2,0.39265310764312744,0.0,Medium,Nudge: Reminder email + product recommendation + limited offer
13065,At Risk,372,5,1055.0500000000002,211.01000000000005,547,43.25,,,Lapsed,[Lapsed] Recovery: Time-limited 30% win-back discount + feedback survey
13066,Promising,23,2,470.8,235.4,31,7.0,0.47129130363464355,0.0,Medium,Nudge: Reminder email + product recommendation + limited offer
13067,Promising,81,3,508.51,169.50333333333333,445,181.5,0.605241060256958,1.0,High,Urgent Re-engage: 20% discount coupon + highlight new arrivals
13068,Promising,9,2,344.0,172.0,319,309.0,0.64092618227005,1.0,High,Urgent Re-engage: 20% discount coupon + highlight new arrivals
13069,Champions,0,38,9350.63,246.06921052631577,542,14.27027027027027,0.13861103355884552,0.0,Low,Retain: Enrol in VIP loyalty program + send thank-you offer
13070,At Risk,191,4,751.7,187.925,731,179.66666666666666,,,Lapsed,[Lapsed] Recovery: Time-limited 30% win-back discount + feedback survey
13071,Lost Customers,611,1,129.22,129.22,611,,,,Lapsed,[Lapsed] Last Chance: Final win-back email + maximum discount
13072,Lost Customers,266,1,177.15,177.15,266,,,,Lapsed,[Lapsed] Last Chance: Final win-back email + maximum discount
13073,Lost Customers,410,2,418.08,209.04,437,26.0,,,Lapsed,[Lapsed] Last Chance: Final win-back email + maximum discount
13074,At Risk,510,4,1378.74,344.685,723,70.33333333333333,,,Lapsed,[Lapsed] Recovery: Time-limited 30% win-back discount + feedback survey
13075,Lost Customers,129,1,919.61,919.61,129,,0.5314397811889648,1.0,Medium,Re-activation: Welcome-back campaign + highlight what's new
13076,Lost Customers,457,1,135.4,135.4,457,,,,Lapsed,[Lapsed] Last Chance: Final win-back email + maximum discount
13077,Champions,0,11,2750.95,250.08636363636361,728,72.3,0.471432089805603,0.0,Medium,Early Alert: Personalised product recommendation based on past purchases
13078,Champions,2,57,29018.06,509.0887719298246,738,12.714285714285714,0.135163813829422,0.0,Low,Retain: Enrol in VIP loyalty program + send thank-you offer
13079,Promising,3,6,419.18,69.86333333333333,416,82.2,0.4319886565208435,0.0,Medium,Nudge: Reminder email + product recommendation + limited offer
13080,Lost Customers,178,4,280.73,70.1825,608,143.0,,,Lapsed,[Lapsed] Last Chance: Final win-back email + maximum discount
13081,Champions,11,28,56838.37,2029.9417857142857,730,26.185185185185187,0.15819194912910461,0.0,Low,Retain: Enrol in VIP loyalty program + send thank-you offer
13082,Champions,125,21,7335.75,349.32142857142856,716,29.15,0.37473636865615845,0.0,Medium,Early Alert: Personalised product recommendation based on past purchases
13083,Promising,3,3,395.43,131.81,424,210.0,0.5352881550788879,1.0,Medium,Nudge: Reminder email + product recommendation + limited offer
13084,Lost Customers,491,1,122.39999999999999,122.39999999999999,491,,,,Lapsed,[Lapsed] Last Chance: Final win-back email + maximum discount
13085,At Risk,157,8,2433.28,304.16,738,82.71428571428571,,,Lapsed,[Lapsed] Recovery: Time-limited 30% win-back discount + feedback survey
13086,Lost Customers,382,1,439.33000000000004,439.33000000000004,382,,,,Lapsed,[Lapsed] Last Chance: Final win-back email + maximum discount
13087,Lost Customers,725,1,313.64,313.64,725,,,,Lapsed,[Lapsed] Last Chance: Final win-back email + maximum discount
13088,Lost Customers,416,1,236.11,236.11,416,,,,Lapsed,[Lapsed] Last Chance: Final win-back email + maximum discount
13089,Champions,2,203,113507.24,559.1489655172414,736,3.287128712871287,0.135163813829422,0.0,Low,Retain: Enrol in VIP loyalty program + send thank-you offer
13090,Champions,8,24,13094.69,545.6120833333333,493,20.652173913043477,0.1404326856136322,0.0,Low,Retain: Enrol in VIP loyalty program + send thank-you offer
13091,Promising,27,3,2321.82,773.94,729,350.5,0.6552984714508057,1.0,High,Urgent Re-engage: 20% discount coupon + highlight new arrivals
13092,At Risk,70,12,2140.28,178.35666666666668,667,53.72727272727273,0.37141841650009155,0.0,Medium,Re-engage: Best-seller showcase email + 15% discount
13093,Champions,275,55,54144.25,984.4409090909091,735,8.092592592592593,,,Lapsed,[Lapsed] VIP Win-Back: Personal call + exclusive loyalty reward + free shipping
13094,Champions,20,13,2209.44,169.9569230769231,388,30.166666666666668,0.18332456052303314,0.0,Low,Retain: Enrol in VIP loyalty program + send thank-you offer
13095,Lost Customers,70,1,74.39999999999999,74.39999999999999,70,,0.6592522859573364,1.0,High,Last Chance: Final win-back email + maximum discount
13096,Lost Customers,393,1,419.7000000000001,419.7000000000001,393,,,,Lapsed,[Lapsed] Last Chance: Final win-back email + maximum discount
13097,Champions,32,28,13389.22,478.18642857142856,737,25.77777777777778,0.1716693788766861,0.0,Low,Retain: Enrol in VIP loyalty program + send thank-you offer
13098,Champions,0,28,28882.44,1031.5157142857142,316,11.222222222222221,0.135163813829422,0.0,Low,Retain: Enrol in VIP loyalty program + send thank-you offer
13099,Lost Customers,98,1,207.36,207.36,98,,0.5810954570770264,1.0,High,Last Chance: Final win-back email + maximum discount
13101,At Risk,233,4,695.4,173.85,680,148.33333333333334,,,Lapsed,[Lapsed] Recovery: Time-limited 30% win-back discount + feedback survey
13102,Champions,0,37,11380.1,307.57027027027027,581,15.63888888888889,0.1368802934885025,0.0,Low,Retain: Enrol in VIP loyalty program + send thank-you offer
13103,Promising,39,3,709.6400000000001,236.5466666666667,576,268.0,0.6603142023086548,1.0,High,Urgent Re-engage: 20% discount coupon + highlight new arrivals
13104,Champions,2,9,1709.1,189.89999999999998,652,80.75,0.3531878888607025,0.0,Medium,Early Alert: Personalised product recommendation based on past purchases
13105,Lost Customers,435,1,72.0,72.0,435,,,,Lapsed,[Lapsed] Last Chance: Final win-back email + maximum discount
13106,Lost Customers,132,2,603.46,301.73,412,280.0,0.6397684812545776,1.0,High,Last Chance: Final win-back email + maximum discount
13107,Champions,43,9,5253.07,583.6744444444444,673,78.25,0.33923763036727905,0.0,Low,Retain: Enrol in VIP loyalty program + send thank-you offer
13108,Lost Customers,372,2,748.46,374.23,434,62.0,,,Lapsed,[Lapsed] Last Chance: Final win-back email + maximum discount
13109,Promising,59,3,1134.03,378.01,550,245.5,0.5863404273986816,1.0,High,Urgent Re-engage: 20% discount coupon + highlight new arrivals
13110,Champions,30,12,2957.4700000000003,246.45583333333335,737,63.90909090909091,0.2986704111099243,0.0,Low,Retain: Enrol in VIP loyalty program + send thank-you offer
13111,Lost Customers,718,1,321.88000000000005,321.88000000000005,718,,,,Lapsed,[Lapsed] Last Chance: Final win-back email + maximum discount
13112,Lost Customers,540,1,20.599999999999998,20.599999999999998,540,,,,Lapsed,[Lapsed] Last Chance: Final win-back email + maximum discount
13113,Champions,0,37,18252.76,493.31783783783777,620,16.72222222222222,0.13861103355884552,0.0,Low,Retain: Enrol in VIP loyalty program + send thank-you offer
13114,Lost Customers,730,1,234.38,234.38,730,,,,Lapsed,[Lapsed] Last Chance: Final win-back email + maximum discount
13115,Champions,11,10,5494.7,549.47,598,64.77777777777777,0.30248191952705383,0.0,Low,Retain: Enrol in VIP loyalty program + send thank-you offer
13116,Lost Customers,137,1,501.14,501.14,137,,,,Lapsed,[Lapsed] Last Chance: Final win-back email + maximum discount
13117,Champions,21,18,2255.66,125.31444444444443,622,35.0,0.2723067104816437,0.0,Low,Retain: Enrol in VIP loyalty program + send thank-you offer
13118,Champions,19,9,2415.41,268.37888888888887,438,51.875,0.29925405979156494,0.0,Low,Retain: Enrol in VIP loyalty program + send thank-you offer
13119,Lost Customers,668,1,134.9,134.9,668,,,,Lapsed,[Lapsed] Last Chance: Final win-back email + maximum discount
13120,Lost Customers,238,1,30.6,30.6,238,,,,Lapsed,[Lapsed] Last Chance: Final win-back email + maximum discount
13121,Lost Customers,268,1,283.73,283.73,268,,,,Lapsed,[Lapsed] Last Chance: Final win-back email + maximum discount
13122,At Risk,93,2,922.3900000000001,461.19500000000005,239,146.0,0.5251514315605164,1.0,Medium,Re-engage: Best-seller showcase email + 15% discount
13123,Lost Customers,472,2,506.75,253.375,529,56.0,,,Lapsed,[Lapsed] Last Chance: Final win-back email + maximum discount
13124,At Risk,89,4,4782.45,1195.6125,384,97.66666666666667,0.3655455708503723,0.0,Medium,Re-engage: Best-seller showcase email + 15% discount
13125,Lost Customers,523,1,158.57,158.57,523,,,,Lapsed,[Lapsed] Last Chance: Final win-back email + maximum discount
13126,Champions,4,13,3774.81,290.37,647,53.166666666666664,0.23731866478919983,0.0,Low,Retain: Enrol in VIP loyalty program + send thank-you offer
13127,Lost Customers,77,1,259.17,259.17,77,,0.5705286264419556,1.0,High,Last Chance: Final win-back email + maximum discount
13128,Lost Customers,630,1,263.5,263.5,630,,,,Lapsed,[Lapsed] Last Chance: Final win-back email + maximum discount
13129,Lost Customers,451,2,233.25,116.625,529,77.0,,,Lapsed,[Lapsed] Last Chance: Final win-back email + maximum discount
13130,Lost Customers,93,1,64.0,64.0,93,,0.6660829782485962,1.0,High,Last Chance: Final win-back email + maximum discount
13131,Champions,22,7,3313.77,473.3957142857143,668,107.0,0.38121265172958374,0.0,Medium,Early Alert: Personalised product recommendation based on past purchases
13132,Lost Customers,261,1,77.3,77.3,261,,,,Lapsed,[Lapsed] Last Chance: Final win-back email + maximum discount
13133,Lost Customers,273,3,200.45,66.81666666666666,458,92.5,,,Lapsed,[Lapsed] Last Chance: Final win-back email + maximum discount
13134,At Risk,85,6,2475.23,412.53833333333336,415,65.6,0.3487473130226135,0.0,Low,Monitor: Add to re-engagement campaign
13135,At Risk,196,2,3371.45,1685.725,490,294.0,,,Lapsed,[Lapsed] Recovery: Time-limited 30% win-back discount + feedback survey
13136,Champions,55,13,6274.56,482.65846153846155,730,55.833333333333336,0.27765482664108276,0.0,Low,Retain: Enrol in VIP loyalty program + send thank-you offer
13137,Champions,10,16,7712.7,482.04375,501,32.2,0.15819194912910461,0.0,Low,Retain: Enrol in VIP loyalty program + send thank-you offer
13138,Promising,21,7,1274.01,182.00142857142856,396,62.0,0.347552627325058,0.0,Low,Nurture: Monthly newsletter + loyalty point updates
13139,Champions,15,8,8202.98,1025.3725,437,59.857142857142854,0.2667376697063446,0.0,Low,Retain: Enrol in VIP loyalty program + send thank-you offer
13140,At Risk,107,5,1056.17,211.234,490,95.0,0.4997309744358063,0.0,Medium,Re-engage: Best-seller showcase email + 15% discount
13141,Champions,84,17,7668.58,451.09294117647056,729,39.8125,0.29581326246261597,0.0,Low,Retain: Enrol in VIP loyalty program + send thank-you offer
13142,Promising,18,1,307.09000000000003,307.09000000000003,18,,0.5345957279205322,1.0,Medium,Nudge: Reminder email + product recommendation + limited offer
13143,Lost Customers,584,1,405.1,405.1,584,,,,Lapsed,[Lapsed] Last Chance: Final win-back email + maximum discount
13144,Lost Customers,332,2,135.35,67.675,430,98.0,,,Lapsed,[Lapsed] Last Chance: Final win-back email + maximum discount
13145,At Risk,39,7,1128.52,161.21714285714285,599,93.16666666666667,0.47656381130218506,0.0,Medium,Re-engage: Best-seller showcase email + 15% discount
13146,Promising,25,1,228.91,228.91,25,,0.5587610602378845,1.0,High,Urgent Re-engage: 20% discount coupon + highlight new arrivals
13147,Promising,9,4,712.8,178.2,99,29.333333333333332,0.32593095302581787,0.0,Low,Nurture: Monthly newsletter + loyalty point updates
13148,Champions,28,26,8621.810000000001,331.60807692307696,731,27.76,0.1716693788766861,0.0,Low,Retain: Enrol in VIP loyalty program + send thank-you offer
13149,Promising,13,4,1676.06,419.015,288,91.0,0.3608839213848114,0.0,Medium,Nudge: Reminder email + product recommendation + limited offer
13150,Lost Customers,483,3,449.96999999999997,149.98999999999998,630,73.0,,,Lapsed,[Lapsed] Last Chance: Final win-back email + maximum discount
13151,At Risk,295,3,2580.7400000000002,860.2466666666668,627,165.5,,,Lapsed,[Lapsed] Recovery: Time-limited 30% win-back discount + feedback survey
13152,At Risk,416,7,2146.38,306.6257142857143,694,45.833333333333336,,,Lapsed,[Lapsed] Recovery: Time-limited 30% win-back discount + feedback survey
13153,Promising,5,1,486.22,486.22,5,,0.48935067653656006,0.0,Medium,Nudge: Reminder email + product recommendation + limited offer
